,registration_date,years_of_study,family_size,loan_amount,total_career_years,birth_date,contract_type,is_male,province,zip_code,user_id,age,group,history_type,monthly_expense
4963,2012-04-27,,2.0,148722,,1987-03-21,C,1.0,A,313101,959121,25.0,A,C,14000.0
4964,2012-04-27,,2.0,171795,,1979-12-01,E,1.0,A,313202,959127,32.0,B,C,15000.0
4965,2012-04-27,,2.0,143730,,1967-01-01,B,1.0,A,313306,959129,45.0,B,C,17000.0
4966,2012-04-28,,2.0,125265,,2060-06-01,B,1.0,A,313203,960431,52.0,B,C,14000.0
4967,2012-04-28,,2.0,152517,,1978-06-01,C,1.0,A,313306,961352,34.0,B,C,14000.0
4968,2012-04-28,,2.0,130914,,2063-06-01,C,1.0,A,313306,961362,49.0,B,C,14000.0
4969,2012-04-28,,0.0,151545,,1989-07-14,E,1.0,A,313113,961384,23.0,B,C,14000.0
4970,2012-04-28,,2.0,158889,,1976-10-10,B,1.0,A,313203,961507,35.0,B,C,14000.0
4971,2012-04-28,,2.0,147237,,1967-06-01,C,1.0,A,313101,961521,45.0,B,C,14000.0
4972,2012-04-28,,2.0,161664,,1976-06-01,C,1.0,A,313310,961522,36.0,B,C,14000.0
4973,2012-04-28,,0.0,89850,,1985-06-01,B,1.0,A,313118,961524,27.0,B,C,15000.0
4974,2012-04-29,,2.0,130020,,1986-05-23,B,1.0,A,313112,963112,26.0,B,C,14000.0
4975,2012-04-29,,0.0,167400,,1988-01-12,B,1.0,A,315313,963122,24.0,B,C,15000.0
4976,2012-04-30,,2.0,142875,,1972-06-27,B,1.0,A,313212,966220,40.0,B,C,15000.0
4977,2012-04-30,,2.0,141147,,2057-06-01,B,1.0,A,313203,966227,55.0,B,C,15000.0
4978,2012-04-30,,0.0,128628,,1978-06-01,B,1.0,A,313304,966261,34.0,B,C,14000.0
4979,2012-04-30,,2.0,150384,,1991-05-20,E,1.0,A,313306,966262,21.0,A,C,16000.0
4980,2012-04-30,,2.0,142875,,1981-05-24,C,1.0,A,313101,967790,31.0,A,C,14000.0
4981,2012-04-30,,2.0,158895,,1978-06-01,C,1.0,A,313306,967828,34.0,B,C,14000.0
4982,2012-04-30,,2.0,142407,,2065-06-01,C,1.0,A,313306,967883,47.0,B,C,14000.0
4983,2012-03-05,,2.0,130914,,1988-11-01,C,1.0,A,313202,972537,23.0,A,B,14000.0
4984,2012-03-05,,2.0,136851,,1981-06-01,C,1.0,A,313306,972857,31.0,B,C,14000.0
4985,2012-03-05,,2.0,161874,,1967-06-01,C,1.0,A,313306,972858,45.0,B,C,14000.0
4986,2012-03-05,,2.0,167454,,1972-06-01,C,1.0,A,313306,972859,40.0,B,C,14000.0
4987,2012-03-05,,2.0,166704,,1985-01-01,C,1.0,A,313212,972862,27.0,B,C,14000.0
4988,2012-03-05,,2.0,179598,,1980-01-01,C,1.0,A,313107,973004,32.0,B,C,15000.0
4989,2012-03-05,,2.0,174795,,1984-06-01,C,1.0,A,313101,973014,28.0,B,C,15000.0
4990,2012-03-05,,0.0,165879,,2056-06-01,E,0.0,A,313203,973028,56.0,B,C,15000.0
4991,2012-03-05,,2.0,152187,,1983-01-01,C,1.0,A,313101,973029,29.0,B,C,14000.0
4992,2012-04-05,,2.0,157134,,1981-06-01,C,1.0,A,313107,973881,31.0,B,C,15000.0
4993,2012-04-05,,2.0,155382,,1985-01-01,C,1.0,A,313101,973891,27.0,A,C,14000.0
4994,2012-04-05,,2.0,148893,,1986-03-15,C,1.0,A,313306,973893,26.0,B,C,14000.0
4995,2012-04-05,,2.0,128628,,1970-01-01,C,1.0,A,313310,973906,42.0,B,C,15000.0
4996,2012-04-05,,2.0,154128,,1968-06-01,C,1.0,A,313101,973914,44.0,B,C,14000.0
4997,2012-05-05,,2.0,144570,,1988-01-01,C,1.0,A,313203,975327,24.0,B,C,14000.0
4998,2012-05-05,,2.0,153720,,1991-01-01,C,1.0,A,313310,975328,21.0,A,C,11000.0
4999,2012-05-05,,2.0,169326,,1989-01-01,C,1.0,A,313203,975367,23.0,A,C,12000.0
5000,2012-07-05,,2.0,159918,,1984-01-01,C,1.0,A,313306,978522,28.0,B,B,14000.0
5001,2012-07-05,,2.0,142734,,1985-04-17,C,1.0,A,313101,978523,27.0,B,C,14000.0
5002,2012-07-05,,2.0,173346,,1986-01-01,C,1.0,A,313109,978575,26.0,B,C,14000.0
5003,2012-07-05,,2.0,110127,,1992-02-04,C,1.0,A,313109,979115,20.0,A,C,14000.0
5004,2012-09-05,,2.0,174054,,1983-05-12,C,1.0,A,313203,979695,29.0,A,C,14000.0
5005,2012-09-05,,2.0,153264,,1986-11-05,C,1.0,A,313113,979698,25.0,A,B,12000.0
5006,2012-09-05,,2.0,167622,,1979-06-12,C,1.0,A,313310,979704,33.0,B,C,16000.0
5007,2012-09-05,,2.0,148722,,1985-10-23,C,1.0,A,313203,979740,27.0,B,C,14000.0
5008,2012-12-05,,1.0,161643,,1983-06-01,E,0.0,A,313203,983439,29.0,B,C,14000.0
5009,2012-12-05,,2.0,137895,,1986-01-17,B,1.0,A,313108,983454,26.0,B,C,14000.0
5010,2012-12-05,,2.0,130914,,1977-04-04,C,0.0,A,313113,983860,35.0,B,C,14000.0
5011,2012-05-13,,2.0,134574,,1989-06-02,C,1.0,A,313112,985392,23.0,B,C,11000.0
5012,2012-05-13,,2.0,153831,,1978-06-01,C,1.0,A,313301,985591,34.0,B,A,14000.0
5013,2012-05-13,,1.0,111645,,1987-03-01,E,1.0,A,313101,985718,25.0,B,C,30000.0
5014,2012-05-14,,2.0,161874,,1981-08-11,C,1.0,A,313113,988772,31.0,B,C,14000.0
5015,2012-05-14,,2.0,159993,,2063-06-01,C,1.0,A,313109,988777,49.0,B,C,14000.0
5016,2012-05-14,,2.0,166683,,1978-12-18,C,1.0,A,313109,988779,33.0,B,C,15000.0
5017,2012-05-14,,2.0,177762,,1988-01-01,C,1.0,A,313310,989504,24.0,A,B,12000.0
5018,2012-05-14,,2.0,157869,,1989-01-01,C,0.0,A,313109,989506,23.0,B,B,14000.0
5019,2012-05-19,,2.0,142875,,1980-04-28,C,1.0,A,313310,994335,32.0,B,C,15000.0
5020,2012-05-19,,2.0,155871,,1991-06-28,C,1.0,A,313401,994391,21.0,A,B,12000.0
5021,2012-05-20,,2.0,156231,,1986-11-04,C,1.0,A,313109,996625,26.0,A,C,12000.0
5022,2012-05-20,,2.0,139140,,1976-01-01,C,1.0,A,313109,996636,36.0,B,C,14000.0
5023,2012-05-23,,2.0,151893,,2062-06-01,C,1.0,A,313101,1002111,50.0,B,C,14000.0
5024,2012-05-23,,2.0,135300,,2060-06-01,C,1.0,A,313113,1002118,52.0,B,B,14000.0
5025,2012-05-23,,2.0,165036,,1969-01-01,C,1.0,A,313109,1002125,43.0,B,C,14000.0
5026,2012-05-24,,2.0,179598,,1979-05-15,C,1.0,A,313107,1003061,33.0,B,B,14000.0
5027,2012-05-24,,2.0,166704,,1986-02-18,C,1.0,A,313304,1003913,26.0,A,C,14000.0
5028,2012-05-25,,2.0,144036,,1971-06-01,C,1.0,A,313101,1005149,41.0,B,C,14000.0
5029,2012-05-25,,2.0,152187,,1976-10-27,C,1.0,A,313212,1005218,35.0,B,B,15000.0
5030,2012-05-25,,2.0,146184,,1971-06-01,C,1.0,A,313112,1005228,41.0,B,C,14000.0
5031,2012-05-25,,2.0,169974,,2054-06-01,C,1.0,A,313251,1005262,58.0,B,C,14000.0
5032,2012-05-26,,2.0,165747,,1966-01-01,C,0.0,A,313306,1006401,46.0,B,B,14000.0
5033,2012-05-26,,1.0,125400,,1984-01-01,C,1.0,A,313212,1006408,28.0,B,C,14000.0
5034,2012-05-26,,2.0,148893,,1979-01-01,C,1.0,A,313109,1006442,33.0,B,C,14000.0
5035,2012-05-27,,2.0,165777,,1986-06-26,C,1.0,A,313113,1007396,26.0,B,B,14000.0
5036,2012-05-28,,2.0,157134,,1972-06-01,C,1.0,A,313310,1010792,40.0,B,C,14000.0
5037,2012-05-28,,2.0,147237,,1974-01-01,C,1.0,A,313118,1011370,38.0,B,C,14000.0
5038,2012-05-28,,2.0,168309,,1974-01-01,C,1.0,A,313306,1011458,38.0,B,C,14000.0
5039,2012-05-28,,2.0,144570,,1976-10-03,C,1.0,A,313113,1011474,36.0,B,C,14000.0
5040,2012-05-30,,2.0,124014,,1979-01-01,C,1.0,A,313317,1013410,33.0,B,C,14000.0
5041,2012-05-31,,2.0,142785,,1985-08-06,C,1.0,A,313111,1014245,27.0,B,C,15000.0
5042,2012-05-31,,2.0,159918,,1990-08-10,C,1.0,A,313310,1018631,22.0,A,C,14000.0
5043,2012-05-31,,2.0,159918,,1966-01-01,C,1.0,A,313202,1018681,46.0,B,B,14000.0
5044,2012-05-31,,2.0,179598,,1967-04-26,C,1.0,A,313310,1019040,45.0,B,C,14000.0
5045,2012-03-06,,2.0,184815,,1982-06-01,B,1.0,A,313101,1020599,30.0,B,C,15000.0
5046,2012-03-06,,2.0,146184,,1972-01-01,E,1.0,A,313101,1020620,40.0,B,C,14000.0
5047,2012-03-06,,2.0,147237,,1986-01-01,C,1.0,A,313101,1020754,26.0,B,C,16000.0
5048,2012-03-06,,2.0,166158,,1985-12-05,C,1.0,A,313202,1020755,26.0,B,B,14000.0
5049,2012-03-06,,2.0,151893,,1976-06-01,B,1.0,A,313203,1020757,36.0,B,C,15000.0
5050,2012-07-06,,2.0,149541,,1976-06-01,C,1.0,A,313101,1024515,36.0,B,C,14000.0
5051,2012-07-06,,2.0,116685,,1981-07-05,B,1.0,A,313112,1024517,31.0,B,C,15000.0
5052,2012-08-06,,2.0,143730,,2062-06-01,B,1.0,A,313202,1026165,50.0,B,C,15000.0
5053,2012-08-06,,2.0,155001,,1985-01-01,C,1.0,A,313109,1026168,27.0,B,B,14000.0
5054,2012-08-06,,2.0,135321,,1971-06-01,B,1.0,A,313101,1026173,41.0,B,C,14000.0
5055,2012-10-06,,1.0,136851,,1987-11-01,C,1.0,A,313101,1030286,25.0,A,C,14000.0
5056,2012-11-06,10.0,2.0,138852,10.0,1979-06-01,A,0.0,A,313101,1030613,33.0,B,D,25000.0
5057,2012-11-06,,2.0,118485,,2061-01-01,C,1.0,A,313109,1030797,51.0,B,C,14000.0
5058,2012-11-06,,2.0,134583,,1988-06-01,C,1.0,A,313310,1030901,24.0,B,C,14000.0
5059,2012-06-16,,2.0,152187,,1977-01-01,B,1.0,A,313203,1038046,35.0,B,C,14000.0
5060,2012-06-16,,2.0,147861,,1972-06-01,C,1.0,A,313101,1038067,40.0,B,C,14000.0
5061,2012-06-17,,2.0,159918,,1990-06-01,C,1.0,A,313307,1038221,22.0,B,C,14000.0
5062,2012-06-17,,2.0,156393,,1987-01-17,C,1.0,A,313103,1038226,25.0,B,C,14000.0
5063,2012-06-17,,2.0,121518,,1992-01-01,A,1.0,A,313307,1038277,20.0,A,B,14000.0
5064,2012-06-17,,2.0,142359,,1977-06-23,C,1.0,A,313203,1038856,35.0,B,C,14000.0
5065,2012-06-18,,2.0,137712,,1974-06-01,C,1.0,A,313212,1041937,38.0,B,C,14000.0
5066,2012-06-18,,2.0,132744,,1973-06-01,C,1.0,A,313203,1043153,39.0,B,C,14500.0
5067,2012-06-18,,2.0,146895,,1978-08-29,C,1.0,A,313304,1043319,33.0,B,C,14000.0
5068,2012-06-18,,2.0,121071,,1967-01-01,C,1.0,A,313118,1043340,45.0,B,B,14000.0
5069,2012-06-18,,2.0,143490,,1983-06-01,C,1.0,A,313109,1043342,29.0,B,B,14000.0
5070,2012-06-18,,2.0,144768,,1974-06-01,C,1.0,A,313106,1043420,38.0,B,C,14000.0
5071,2012-06-22,,2.0,184368,,1983-08-10,C,1.0,A,313305,1046355,29.0,B,B,14000.0
5072,2012-06-22,,2.0,155001,,1988-06-04,C,1.0,A,313108,1046358,24.0,B,C,14000.0
5073,2012-06-22,,2.0,134952,,1985-06-01,C,1.0,A,313112,1046359,27.0,A,C,14000.0
5074,2012-06-23,,2.0,138852,,1986-06-01,C,1.0,A,313203,1048632,26.0,B,C,14000.0
5075,2012-06-23,,2.0,131544,,1976-01-01,C,1.0,A,313310,1048679,36.0,B,C,15000.0
5076,2012-06-24,,2.0,160398,,1985-03-11,C,1.0,A,313113,1049405,27.0,A,B,14000.0
5077,2012-06-24,5.0,2.0,139140,5.0,1991-11-09,C,1.0,A,313101,1049725,21.0,A,C,11000.0
5078,2012-06-24,,2.0,126069,,1968-06-01,C,1.0,A,313203,1049740,44.0,B,C,15000.0
5079,2012-06-25,,2.0,155001,,2062-01-01,C,1.0,A,313112,1054789,50.0,B,C,15000.0
5080,2012-06-25,,2.0,141294,,1967-06-01,C,1.0,A,313203,1054820,45.0,B,B,14000.0
5081,2012-07-01,,0.0,140553,,1984-01-01,E,1.0,A,344302,801386,27.0,B,C,10000.0
5082,2012-07-01,,2.0,161319,,2057-05-05,C,1.0,A,344101,801673,55.0,B,C,20000.0
5083,2012-07-01,,0.0,162339,,1980-01-01,E,1.0,A,344001,801840,32.0,A,C,10000.0
5084,2012-12-01,10.0,0.0,153303,10.0,1988-08-14,E,1.0,A,344101,809319,23.0,A,C,15000.0
5085,2012-12-01,,0.0,155304,,1988-01-01,E,1.0,A,344001,809542,24.0,A,C,10000.0
5086,2012-12-01,,0.0,153777,,2060-07-01,E,1.0,A,344302,809558,52.0,B,C,10000.0
5087,2012-12-01,,0.0,138387,,1973-01-01,E,1.0,A,344001,809560,39.0,B,C,10000.0
5088,2012-12-01,,0.0,140553,,1987-01-01,E,1.0,A,344001,810021,25.0,A,C,10000.0
5089,2012-01-13,,0.0,153777,,1982-01-01,E,1.0,A,344001,810514,30.0,B,C,10000.0
5090,2012-01-15,,0.0,135315,,1987-01-01,E,1.0,A,344001,812638,25.0,A,C,10000.0
5091,2012-01-15,10.0,4.0,154365,10.0,1976-03-29,C,1.0,A,344001,813770,36.0,B,C,10000.0
5092,2012-01-20,,0.0,124068,,1984-01-01,E,1.0,A,344107,818560,28.0,B,C,10000.0
5093,2012-01-20,,0.0,154365,,1981-01-01,E,1.0,A,344001,818796,31.0,B,C,10000.0
5094,2012-01-20,,0.0,151209,,1990-01-01,E,1.0,A,344001,818813,22.0,A,C,10000.0
5095,2012-01-20,,0.0,164736,,1975-01-01,E,1.0,A,344502,818820,37.0,B,C,15000.0
5096,2012-01-20,2.0,0.0,155304,2.0,1987-01-01,B,1.0,A,344107,818822,25.0,A,C,10000.0
5097,2012-01-20,,0.0,152790,,1979-01-01,E,1.0,A,344001,818824,33.0,B,C,10000.0
5098,2012-01-20,,0.0,140553,,1985-08-05,E,1.0,A,344003,818826,26.0,B,C,10000.0
5099,2012-01-20,,0.0,161319,,1992-02-13,C,1.0,A,344101,818881,20.0,B,A,15000.0
5100,2012-01-21,,0.0,153861,,1967-11-11,E,1.0,A,344302,821666,44.0,B,C,10000.0
5101,2012-01-21,5.0,0.0,116646,5.0,1990-04-27,B,1.0,A,344002,821850,22.0,A,C,10000.0
5102,2012-01-21,,0.0,140553,,2065-08-19,E,1.0,A,344001,822075,46.0,B,C,10000.0
5103,2012-01-21,,0.0,155304,,1987-06-01,E,1.0,A,344001,822188,25.0,A,C,10000.0
5104,2012-01-21,,0.0,140553,,1992-01-01,E,1.0,A,344302,822197,20.0,A,C,10000.0
5105,2012-01-22,3.0,0.0,94068,3.0,1989-01-01,E,1.0,A,344001,822344,23.0,A,C,8000.0
5106,2012-01-22,,0.0,120906,,1979-01-01,E,1.0,A,344501,822769,33.0,B,C,10000.0
5107,2012-01-27,2.0,0.0,154365,2.0,1988-08-14,B,1.0,A,344109,828065,23.0,B,C,12000.0
5108,2012-01-27,,0.0,123114,,1969-05-12,E,1.0,A,344311,828114,43.0,B,C,10000.0
5109,2012-01-27,,0.0,154365,,2059-01-01,E,1.0,A,344001,828123,53.0,B,C,10000.0
5110,2012-01-27,,0.0,131544,,1986-10-01,E,1.0,A,344302,828410,25.0,A,C,15000.0
5111,2012-01-27,,0.0,134517,,1993-01-01,E,1.0,A,344109,828414,19.0,A,C,10000.0
5112,2012-01-28,,0.0,169398,,1976-06-21,E,1.0,A,344107,829681,36.0,B,C,10000.0
5113,2012-01-28,,0.0,155304,,1984-09-15,E,1.0,A,344501,830150,27.0,A,C,10000.0
5114,2012-01-28,,4.0,129096,,1966-07-01,E,1.0,A,344103,830157,46.0,B,C,20000.0
5115,2012-01-28,,4.0,135321,,1974-07-12,B,1.0,A,344101,830218,38.0,B,C,10000.0
5116,2012-01-28,5.0,0.0,140304,5.0,1982-01-01,B,0.0,A,344001,830280,30.0,B,C,10000.0
5117,2012-01-28,,3.0,151545,,1992-04-20,E,1.0,A,344101,830503,20.0,A,C,10000.0
5118,2012-01-28,,2.0,113838,,1992-03-14,E,1.0,A,344102,830521,20.0,A,C,10000.0
5119,2012-01-28,,0.0,121155,,1979-01-01,E,1.0,A,344001,830710,33.0,B,C,10000.0
5120,2012-01-28,5.0,0.0,121155,5.0,1969-01-01,B,1.0,A,344001,831039,43.0,B,C,15000.0
5121,2012-01-29,,4.0,155382,,1968-06-12,B,1.0,A,344102,831849,44.0,B,C,10000.0
5122,2012-01-30,2.0,0.0,133818,2.0,1992-01-01,B,1.0,A,344302,837459,20.0,A,C,10000.0
5123,2012-01-30,2.0,0.0,153963,2.0,2059-01-10,B,1.0,A,344002,837711,53.0,B,C,10000.0
5124,2012-01-30,,0.0,155304,,1986-01-01,E,1.0,A,344302,837832,26.0,A,C,10000.0
5125,2012-01-30,2.0,0.0,170493,2.0,1981-01-01,B,1.0,A,344002,838298,31.0,B,C,10000.0
5126,2012-01-30,2.0,0.0,168813,2.0,1976-01-01,A,1.0,A,344001,838504,36.0,B,C,10000.0
5127,2012-01-30,,0.0,136131,,1978-01-01,E,1.0,A,344511,838524,34.0,B,C,10000.0
5128,2012-01-30,1.0,0.0,140553,1.0,1977-01-01,B,1.0,A,344002,838604,35.0,B,C,10000.0
5129,2012-01-30,2.0,0.0,116646,2.0,1970-01-01,B,1.0,A,344006,838955,42.0,B,C,10000.0
5130,2012-01-30,,2.0,163458,,1972-09-07,E,1.0,A,344101,840438,39.0,B,A,20000.0
5131,2012-11-02,,4.0,113838,,1982-12-27,E,1.0,A,344126,852326,29.0,B,C,20000.0
5132,2012-02-13,5.0,0.0,102777,5.0,1988-01-01,B,1.0,A,344001,855376,24.0,A,C,10000.0
5133,2012-02-15,7.0,3.0,149421,7.0,1980-01-01,B,1.0,A,344001,857346,32.0,B,C,10000.0
5134,2012-02-15,,0.0,148014,,1990-08-16,E,1.0,A,344502,857349,21.0,B,C,10000.0
5135,2012-02-17,,3.0,153996,,1967-06-14,D,1.0,A,344101,859055,45.0,B,C,30000.0
5136,2012-02-18,5.0,0.0,135315,5.0,1967-01-01,B,1.0,A,344001,859992,45.0,B,C,10000.0
5137,2012-02-18,5.0,0.0,140553,5.0,1982-01-01,B,1.0,A,344502,860219,30.0,B,C,10000.0
5138,2012-02-19,2.0,0.0,145515,2.0,1986-01-01,B,1.0,A,344104,860330,26.0,A,C,10000.0
5139,2012-02-19,,0.0,131544,,1990-01-01,E,1.0,A,344302,860794,22.0,A,C,10000.0
5140,2012-02-19,10.0,0.0,133968,10.0,1977-01-01,B,1.0,A,344001,860902,35.0,B,C,10000.0
5141,2012-02-20,2.0,0.0,154365,2.0,1985-08-10,B,1.0,A,344003,864481,26.0,B,C,10000.0
5142,2012-02-24,,0.0,155304,,1990-04-12,E,1.0,A,344107,867680,22.0,A,C,10000.0
5143,2012-02-24,5.0,0.0,143589,5.0,1970-04-02,B,1.0,A,344107,867717,42.0,B,C,10000.0
5144,2012-02-24,2.0,0.0,145515,2.0,1989-01-01,B,1.0,A,344001,867724,23.0,A,C,10000.0
5145,2012-02-24,,0.0,140553,,1967-06-30,E,1.0,A,344501,867985,44.0,B,C,10000.0
5146,2012-02-29,,0.0,140553,,1986-09-02,E,1.0,A,344102,875884,25.0,A,C,10000.0
5147,2012-02-29,5.0,0.0,143589,5.0,1972-01-01,B,1.0,A,344109,877481,40.0,B,C,10000.0
5148,2012-02-29,,0.0,121155,,1969-07-03,E,1.0,A,344001,877884,43.0,B,C,10000.0
5149,2012-02-29,,3.0,99009,,1985-04-05,E,1.0,A,344101,879162,27.0,A,A,10000.0
5150,2012-02-29,10.0,3.0,152187,10.0,1973-02-12,E,1.0,A,344126,879277,39.0,B,C,19000.0
5151,2012-08-03,10.0,0.0,121155,10.0,1988-01-01,D,1.0,A,344302,886313,24.0,C,C,10000.0
5152,2012-09-03,,0.0,113208,,1974-01-01,E,0.0,A,344001,886584,38.0,B,C,10000.0
5153,2012-09-03,,0.0,133968,,1986-01-01,E,1.0,A,344001,886702,26.0,A,C,10000.0
5154,2012-09-03,,3.0,129702,,1975-08-18,E,1.0,A,344101,887959,37.0,B,C,10000.0
5155,2012-11-03,,0.0,116646,,1988-10-26,E,1.0,A,344001,890903,23.0,B,C,10000.0
5156,2012-11-03,,0.0,153411,,2058-01-01,E,1.0,A,344107,891002,54.0,B,C,10000.0
5157,2012-11-03,,0.0,161874,,1969-01-01,E,1.0,A,344401,892634,43.0,B,C,10000.0
5158,2012-03-15,,3.0,152187,,1982-09-11,E,1.0,A,344108,897447,29.0,B,C,10000.0
5159,2012-03-15,,0.0,153777,,1986-01-01,E,1.0,A,344001,897670,26.0,A,C,10000.0
5160,2012-03-17,,0.0,116646,,2063-05-01,E,1.0,A,344002,900191,49.0,B,C,10000.0
5161,2012-03-17,,0.0,140553,,1977-01-01,E,1.0,A,344006,900382,35.0,B,C,10000.0
5162,2012-03-17,,0.0,155304,,1982-01-01,E,1.0,A,344107,900402,30.0,B,C,10000.0
5163,2012-03-17,,0.0,153777,,1976-01-18,E,1.0,A,344001,900413,36.0,B,C,10000.0
5164,2012-03-18,,0.0,140553,,1976-01-01,E,1.0,A,344001,903535,36.0,B,C,10000.0
5165,2012-03-18,4.0,0.0,140100,4.0,1986-01-01,B,1.0,A,344001,903549,26.0,A,A,10000.0
5166,2012-03-21,,5.0,126420,,1985-02-05,E,1.0,A,344501,905937,27.0,B,C,15000.0
5167,2012-03-21,,0.0,164757,,1992-01-07,E,1.0,A,344501,905951,20.0,B,C,15000.0
5168,2012-03-21,,4.0,85635,,1982-07-27,E,1.0,A,344302,905952,30.0,B,C,15000.0
5169,2012-03-21,,4.0,126420,,1992-08-20,E,1.0,A,344303,905954,20.0,A,C,12000.0
5170,2012-03-22,3.0,0.0,94068,3.0,1986-01-01,B,1.0,A,344001,906409,26.0,A,C,10000.0
5171,2012-03-22,,0.0,111903,,1972-03-06,E,1.0,A,344502,906426,40.0,B,C,14000.0
5172,2012-03-22,,0.0,134688,,1991-03-05,E,1.0,A,344502,906428,21.0,A,C,15000.0
5173,2012-03-23,5.0,0.0,140553,5.0,1983-01-01,B,1.0,A,344001,908178,29.0,A,C,10000.0
5174,2012-03-23,5.0,0.0,140304,5.0,2059-01-01,B,1.0,A,344001,908496,53.0,B,C,20000.0
5175,2012-03-23,,0.0,155304,,1986-01-01,E,1.0,A,344302,908542,26.0,A,C,10000.0
5176,2012-03-26,,0.0,140100,,1978-04-05,E,1.0,A,344001,914132,34.0,B,C,10000.0
5177,2012-03-29,,4.0,128121,,1967-05-01,E,1.0,A,344502,915772,45.0,B,C,15000.0
5178,2012-03-29,,3.0,153996,,1968-02-03,E,1.0,A,344126,916274,44.0,B,C,20000.0
5179,2012-03-31,25.0,3.0,151545,25.0,2063-02-03,B,1.0,A,344108,919787,49.0,B,C,10000.0
5180,2012-03-31,8.0,0.0,121155,0.0,1966-01-01,B,1.0,A,344002,919791,46.0,B,C,12000.0
5181,2012-03-31,,4.0,128121,,2058-02-02,E,1.0,A,344302,922100,54.0,B,C,15000.0
5182,2012-03-31,,0.0,140553,,1980-05-23,E,0.0,A,344109,922376,32.0,A,C,10000.0
5183,2012-03-31,,4.0,155784,,1990-01-01,E,1.0,A,344302,925708,22.0,B,C,15000.0
5184,2012-05-04,,0.0,164757,,1988-04-12,E,1.0,A,344302,928328,24.0,A,C,15000.0
5185,2012-06-04,,0.0,142557,,1977-01-01,E,1.0,A,344302,928677,35.0,B,C,14000.0
5186,2012-11-04,,0.0,151209,,1985-01-01,E,1.0,A,344001,935161,27.0,A,C,10000.0
5187,2012-11-04,,0.0,147855,,1979-01-01,E,1.0,A,344006,935163,33.0,A,C,10000.0
5188,2012-11-04,5.0,0.0,147693,5.0,1976-10-26,B,1.0,A,344002,935169,35.0,B,A,15000.0
5189,2012-12-04,,0.0,146451,,1979-01-01,E,1.0,A,344002,936575,33.0,B,C,10000.0
5190,2012-12-04,,0.0,161919,,1975-01-01,E,1.0,A,344001,936737,37.0,B,C,10000.0
5191,2012-12-04,5.0,0.0,179400,5.0,1973-01-01,A,1.0,A,344203,936756,39.0,B,C,30000.0
5192,2012-04-14,,0.0,147855,,1970-01-01,E,1.0,A,344104,939215,42.0,B,C,10000.0
5193,2012-04-16,,0.0,151203,,2064-05-12,E,1.0,A,344109,941597,48.0,B,C,14000.0
5194,2012-04-16,,5.0,133050,,1990-07-10,E,1.0,A,344502,941719,22.0,A,B,12000.0
5195,2012-04-19,,0.0,143301,,1974-01-01,E,1.0,A,344102,944708,38.0,B,C,10000.0
5196,2012-04-19,,4.0,139053,,1983-07-08,E,1.0,A,344302,944710,29.0,B,C,15000.0
5197,2012-04-19,,0.0,132045,,2065-05-31,E,1.0,A,344001,944920,47.0,B,C,10000.0
5198,2012-04-19,3.0,0.0,152382,3.0,2056-01-01,B,1.0,A,344001,944925,56.0,B,C,10000.0
5199,2012-04-19,5.0,0.0,143301,5.0,1972-01-01,B,1.0,A,344109,944937,40.0,B,C,10000.0
5200,2012-04-19,10.0,0.0,164544,10.0,1984-01-01,B,1.0,A,344001,945008,28.0,B,C,10000.0
5201,2012-04-19,5.0,0.0,146451,5.0,1979-01-01,B,1.0,A,344001,945016,33.0,A,C,10000.0
5202,2012-04-19,5.0,0.0,154938,5.0,1970-01-01,B,1.0,A,344001,945556,42.0,B,C,10000.0
5203,2012-04-19,5.0,0.0,152382,5.0,1976-01-01,B,1.0,A,344311,945663,36.0,B,C,10000.0
5204,2012-04-19,,5.0,153858,,1982-12-20,E,1.0,A,344302,945689,29.0,B,C,14000.0
5205,2012-04-23,5.0,0.0,140982,5.0,2062-01-01,B,1.0,A,344005,952746,50.0,B,C,10000.0
5206,2012-04-23,,0.0,140982,,2065-12-18,E,1.0,A,344107,953412,46.0,B,C,10000.0
5207,2012-04-23,,5.0,153858,,1983-10-11,E,1.0,A,344311,953430,29.0,B,C,14000.0
5208,2012-04-23,10.0,3.0,139839,10.0,1980-09-21,A,1.0,A,344101,953538,32.0,B,C,27208.0
5209,2012-04-23,5.0,0.0,140982,5.0,2064-01-01,A,1.0,A,344001,953637,48.0,B,C,10000.0
5210,2012-04-23,,0.0,130224,,2056-01-01,E,1.0,A,344002,953850,56.0,B,C,10000.0
5211,2012-04-23,,3.0,116709,,1990-03-16,B,1.0,A,344101,953940,22.0,A,C,10000.0
5212,2012-04-23,,0.0,155304,,1986-01-01,E,1.0,A,344107,954295,26.0,B,C,10000.0
5213,2012-04-23,,3.0,145290,,1973-04-05,E,1.0,A,344101,954504,39.0,B,C,10000.0
5214,2012-04-23,10.0,0.0,140982,10.0,1990-10-07,A,1.0,A,344501,954600,22.0,B,C,10000.0
5215,2012-04-23,5.0,0.0,143253,5.0,1973-01-01,B,1.0,A,344001,954601,39.0,B,C,10000.0
5216,2012-04-23,5.0,0.0,147855,5.0,1982-01-01,B,1.0,A,344001,954738,30.0,B,C,10000.0
5217,2012-04-23,,0.0,152382,,1988-01-01,E,1.0,A,344001,955191,24.0,A,C,10000.0
5218,2012-04-23,,0.0,138075,,2061-01-01,E,1.0,A,344001,955354,51.0,B,C,10000.0
